id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
552470;02/10/2023;segunda-feira;17:00:00;PR;153;335,1;IRATI;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-25,48894141;-50,64508883;SPRF-PR;DEL08-PR;UOP02-DEL08-PR
552471;02/10/2023;segunda-feira;18:05:00;MG;381;484;BETIM;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-19,95531717;-44,11722196;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
552472;02/10/2023;segunda-feira;17:21:00;RN;101;97;NATAL;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
552473;02/10/2023;segunda-feira;18:30:00;DF;40;2,2;BRASILIA;Chuva;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-15,99435;-47,985947;SPRF-DF;DEL01-DF;UOP01-DEL01-DF
552474;02/10/2023;segunda-feira;17:42:00;DF;80;20;BRASILIA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,665005;-48,203583;SPRF-DF;DEL03-DF;UOP02-DEL03-DF
552475;02/10/2023;segunda-feira;18:00:00;PB;230;154;CAMPINA GRANDE;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-7,2777;-35,8985;SPRF-PB;DEL02-PB;UOP01-DEL02-PB
552476;02/10/2023;segunda-feira;18:30:00;MG;146;399,4;GUAXUPE;Objeto estático sobre o leito carroçável;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;1;0;1;0;0;0;1;1;-21,29637459;-46,67638259;SPRF-MG;DEL09-MG;UOP01-DEL09-MG
552477;02/10/2023;segunda-feira;10:56:00;GO;60;282,8;JANDAIA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Ignorado;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-17,2511;-50,2196;SPRF-GO;DEL04-GO;UOP02-DEL04-GO
552479;02/10/2023;segunda-feira;18:00:00;SC;101;131;BALNEARIO CAMBORIU;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-26,99064209;-48,66310912;SPRF-SC;DEL04-SC;UOP03-DEL04-SC
552482;25/09/2023;segunda-feira;12:20:00;MS;376;123,7;IVINHEMA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;1;0;1;0;0;0;1;1;-22,32375462;-53,79878587;SPRF-MS;DEL04-MS;UOP04-DEL04-MS
552483;02/10/2023;segunda-feira;19:20:00;ES;101;268;SERRA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-20,20842;-40,269405;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
552484;02/10/2023;segunda-feira;18:10:00;MS;163;212;CAARAPO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;1;0;0;2;2;-22,603966;-54,81612005;SPRF-MS;DEL04-MS;UOP02-DEL04-MS
552485;02/10/2023;segunda-feira;19:20:00;SP;116;219;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-23,46143954;-46,48885316;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
552486;02/10/2023;segunda-feira;17:40:00;SP;381;32;ATIBAIA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Sol;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-23,06461405;-46,57048121;SPRF-SP;DEL03-SP;UOP02-DEL03-SP
552487;02/10/2023;segunda-feira;19:20:00;PE;104;67,7;CARUARU;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Declive;Reta                  ";Não;3;0;1;0;2;0;1;2;-8,288699;-35,984418;SPRF-PE;DEL02-PE;UOP01-DEL02-PE
552488;02/10/2023;segunda-feira;19:15:00;BA;324;598;CANDEIAS;Demais falhas mecânicas ou elétricas;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;3;0;2;1;0;0;3;1;-12,73432323;-38,44227717;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
552490;02/10/2023;segunda-feira;20:00:00;MG;40;507;RIBEIRAO DAS NEVES;Suicídio (presumido);Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-19,7539;-44,14185;SPRF-MG;DEL02-MG;UOP01-DEL02-MG
552491;02/10/2023;segunda-feira;17:50:00;BA;324;618,5;SALVADOR;Objeto estático sobre o leito carroçável;Colisão com objeto;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-12,891109;-38,445374;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
552493;02/10/2023;segunda-feira;18:40:00;RJ;40;114;DUQUE DE CAXIAS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Reta;Não;2;0;1;0;1;0;1;2;-22,71853604;-43,28993324;SPRF-RJ;DEL01-RJ;UOP01-DEL01-RJ
552494;02/10/2023;segunda-feira;19:35:00;SC;101;156;PORTO BELO;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Não;1;0;1;0;0;0;1;1;-27,172272;-48,61170204;SPRF-SC;DEL04-SC;UOP03-DEL04-SC
552495;28/08/2023;segunda-feira;05:40:00;AM;174;962;MANAUS;Animais na Pista;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Ignorado;Simples;Reta;Não;3;0;1;0;2;0;1;1;-2,29260605;-60,04313663;SPRF-AM;DEL01-AM;UOP01-DEL01-AM
552497;02/10/2023;segunda-feira;18:45:00;SC;101;274,2;IMBITUBA;Falta de elemento de contenção que evite a saída do leito carroçável;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;1;0;0;1;1;-28,129852;-48,69322;SPRF-SC;DEL02-SC;UOP03-DEL02-SC
552499;02/10/2023;segunda-feira;20:25:00;PR;116;126;FAZENDA RIO GRANDE;Condutor desrespeitou a iluminação vermelha do semáforo;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Interseção de Vias;Sim;5;0;1;0;4;0;1;2;-25,640648;-49,312755;SPRF-PR;DEL01-PR;UOP03-DEL01-PR
552500;02/10/2023;segunda-feira;18:50:00;MT;163;837;SINOP;Acessar a via sem observar a presença dos outros veículos;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;3;0;0;1;1;1;1;2;-11,968963;-55,51695578;SPRF-MT;DEL06-MT;UOP02-DEL06-MT
552501;02/10/2023;segunda-feira;20:25:00;RS;470;216;BENTO GONCALVES;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Curva;Interseção de Vias      ";Sim;2;0;1;0;1;0;1;2;-29,15887096;-51,53142395;SPRF-RS;DEL06-RS;UOP01-DEL06-RS
552502;02/10/2023;segunda-feira;20:15:00;MG;381;455,5;BELO HORIZONTE;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;3;0;1;1;1;0;2;2;-19,837901;-43,881952;SPRF-MG;DEL01-MG;UOP01-DEL01-MG
552503;02/10/2023;segunda-feira;20:30:00;PR;469;13,2;FOZ DO IGUACU;Acumulo de óleo sobre o pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Em Obras;Reta                 ";Sim;1;0;1;0;0;0;1;1;-25,5754;-54,5489;SPRF-PR;DEL05-PR;UOP04-DEL05-PR
552504;02/10/2023;segunda-feira;18:20:00;MG;116;547,6;SANTA BARBARA DO LESTE;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Curva;Não;1;0;1;0;0;0;1;1;-19,94406896;-42,1320258;SPRF-MG;DEL06-MG;UOP02-DEL06-MG
552506;02/10/2023;segunda-feira;18:30:00;MG;381;483;BETIM;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;0;0;1;1;0;2;-19,95594491;-44,10721699;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
552509;02/10/2023;segunda-feira;20:30:00;PR;277;123;BALSA NOVA;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;"Declive;Curva;Interseção de Vi";Não;1;0;0;0;0;1;0;1;-25,46164124;-49,57956612;SPRF-PR;DEL03-PR;UOP03-DEL03-PR
552511;30/09/2023;sábado;16:20:00;MT;174;484;COMODORO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;0;0;2;0;0;2;-13,67396;-59,79114295;SPRF-MT;DEL04-MT;UOP02-DEL04-MT
552512;02/10/2023;segunda-feira;18:50:00;RO;364;306;PRESIDENTE MEDICI;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Simples;Reta;Não;2;0;0;1;1;0;1;2;-11,190471;-61,90149;SPRF-RO;DEL02-RO;UOP01-DEL02-RO
552513;02/10/2023;segunda-feira;22:30:00;RS;386;413,9;MONTENEGRO;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;0;0;1;0;0;1;-29,814081;-51,493126;SPRF-RS;DEL04-RS;UOP02-DEL04-RS
552514;02/10/2023;segunda-feira;22:00:00;DF;60;26,1;BRASILIA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;"Reta;Aclive                   ";Não;5;0;5;0;0;0;5;1;-16,00482;-48,245522;SPRF-DF;DEL03-DF;UOP01-DEL03-DF
552516;02/10/2023;segunda-feira;23:00:00;MG;40;525;CONTAGEM;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Curva;Sim;2;0;1;0;0;1;1;2;-19,88361702;-44,05039336;SPRF-MG;DEL01-MG;UOP02-DEL01-MG
552521;02/10/2023;segunda-feira;22:15:00;SC;280;97,1;CORUPA;Neblina;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Nevoeiro/Neblina;Simples;"Curva;Aclive                  ";Não;2;0;2;0;0;0;2;1;-26,37531616;-49,32563746;SPRF-SC;DEL06-SC;UOP03-DEL06-SC
552522;03/10/2023;terça-feira;00:45:00;PR;369;148,1;LONDRINA;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;2;0;0;1;0;1;1;2;-23,29314781;-51,14528954;SPRF-PR;DEL07-PR;UOP01-DEL07-PR
552526;03/10/2023;terça-feira;02:40:00;SP;116;222,6;GUARULHOS;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-23,47093408;-46,51631097;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
552529;03/10/2023;terça-feira;02:00:00;SC;101;387,1;ICARA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Não;3;0;3;0;0;0;3;1;-28,790978;-49,347532;SPRF-SC;DEL02-SC;UOP02-DEL02-SC
552532;03/10/2023;terça-feira;01:20:00;PI;343;108,3;COCAL;Avarias e/ou desgaste excessivo no pneu;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Não;1;0;0;0;1;0;0;1;-3,637508;-41,676113;SPRF-PI;DEL05-PI;UOP01-DEL05-PI
552533;02/10/2023;segunda-feira;18:55:00;BA;101;344;TEOLANDIA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;2;1;0;0;1;0;0;1;-13,578974;-39,47974;SPRF-BA;DEL05-BA;UOP03-DEL05-BA
552535;03/10/2023;terça-feira;04:20:00;PB;230;311;SAO MAMEDE;Animais na Pista;Atropelamento de Animal;Sem Vítimas;Amanhecer;Decrescente;Céu Claro;Simples;Reta;Não;1;0;0;0;1;0;0;1;-6,9286;-37,0745;SPRF-PB;DEL03-PB;UOP01-DEL03-PB
552538;03/10/2023;terça-feira;03:20:00;SC;280;228;CANOINHAS;Curva acentuada;Capotamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nevoeiro/Neblina;Simples;Rotatória;Não;1;0;1;0;0;0;1;1;-26,18436373;-50,34232305;SPRF-SC;DEL06-SC;UOP04-DEL06-SC
552539;03/10/2023;terça-feira;05:40:00;RJ;101;328;RIO DE JANEIRO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Simples;"Reta;Ponte                    ";Sim;1;0;1;0;0;0;1;1;-22,870028;-43,166637;SPRF-RJ;DEL02-RJ;UOP01-DEL02-RJ
552540;03/10/2023;terça-feira;05:45:00;SC;116;285;CAPAO ALTO;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Amanhecer;Decrescente;Nevoeiro/Neblina;Simples;"Rotatória;Interseção de Vias  ";Não;1;0;1;0;0;0;1;1;-28,07686499;-50,58126926;SPRF-SC;DEL05-SC;UOP02-DEL05-SC
552541;03/10/2023;terça-feira;06:07:00;RJ;116;184;NOVA IGUACU;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Amanhecer;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-22,74647215;-43,44594311;SPRF-RJ;DEL01-RJ;UOP02-DEL01-RJ
552544;03/10/2023;terça-feira;03:45:00;SP;381;83;SAO PAULO;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;2;1;0;0;0;1;0;2;-23,4309671;-46,56998022;SPRF-SP;DEL03-SP;UOP01-DEL03-SP
552545;03/10/2023;terça-feira;06:00:00;MG;40;519;CONTAGEM;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;6;0;1;0;5;0;1;5;-19,83957589;-44,07684485;SPRF-MG;DEL01-MG;UOP02-DEL01-MG
552546;03/10/2023;terça-feira;06:47:00;CE;116;9;FORTALEZA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;0;0;2;0;0;2;-3,822812;-38,502948;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
552548;03/10/2023;terça-feira;06:50:00;MG;381;456,6;BELO HORIZONTE;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Declive;Retorno Regulamen";Sim;2;0;1;0;1;0;1;2;-19,844931;-43,886524;SPRF-MG;DEL01-MG;UOP01-DEL01-MG
552551;03/10/2023;terça-feira;07:06:00;GO;70;12;AGUAS LINDAS DE GOIAS;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Aclive;Reta                   ";Sim;3;0;3;0;0;0;3;1;-15,74037077;-48,3103523;SPRF-DF;DEL03-DF;UOP02-DEL03-DF
552556;03/10/2023;terça-feira;06:20:00;PR;277;344,2;GUARAPUAVA;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Sim;3;1;0;0;2;0;0;2;-25,365297;-51,477785;SPRF-PR;DEL08-PR;UOP01-DEL08-PR
552557;03/10/2023;terça-feira;06:50:00;RJ;40;38;AREAL;Pista Escorregadia;Colisão com objeto;Sem Vítimas;Pleno dia;Decrescente;Nevoeiro/Neblina;Dupla;"Declive;Curva                 ";Não;2;0;0;0;2;0;0;1;-22,22751025;-43,11963242;SPRF-RJ;DEL05-RJ;UOP02-DEL05-RJ
552559;03/10/2023;terça-feira;06:55:00;PE;408;103;JABOATAO DOS GUARARAPES;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-8,057884;-34,994185;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
552560;03/10/2023;terça-feira;06:40:00;PE;428;185;PETROLINA;Ausência de reação do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;0;1;0;1;-9,34009199;-40,47032001;SPRF-PE;DEL06-PE;UOP01-DEL06-PE
552561;03/10/2023;terça-feira;07:40:00;RJ;40;73;PETROPOLIS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Interseção de Vias;Aclive;Curv";Não;3;0;2;0;1;0;2;2;-22,46352401;-43,22321103;SPRF-RJ;DEL06-RJ;UOP01-DEL06-RJ
552563;03/10/2023;terça-feira;08:30:00;DF;20;20,7;BRASILIA;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-15,607905;-47,692791;SPRF-DF;DEL02-DF;UOP01-DEL02-DF
552568;03/10/2023;terça-feira;08:40:00;SC;101;37;JOINVILLE;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;3;0;2;0;1;0;2;3;-26,25050176;-48,90863867;SPRF-SC;DEL03-SC;UOP01-DEL03-SC
552569;03/10/2023;terça-feira;08:30:00;SC;470;118;IBIRAMA;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;"Reta;Aclive                   ";Não;2;0;1;0;1;0;1;2;-27,082176;-49,511818;SPRF-SC;DEL04-SC;UOP02-DEL04-SC
552570;03/10/2023;terça-feira;07:20:00;SP;116;138,1;SAO JOSE DOS CAMPOS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,1572739;-45,79554605;SPRF-SP;DEL02-SP;UOP01-DEL02-SP
552571;03/10/2023;terça-feira;08:00:00;PR;369;185,5;ARAPONGAS;Condutor deixou de manter distância do veículo da frente;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Interseção de Vias       ";Não;1;0;1;0;0;0;1;1;-23,41133085;-51,42736673;SPRF-PR;DEL07-PR;UOP03-DEL07-PR
552573;03/10/2023;terça-feira;08:20:00;PR;376;174;MARINGA;Ausência de reação do condutor;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;"Reta;Interseção de Vias       ";Sim;3;0;0;0;3;0;0;3;-23,41430102;-51,94984299;SPRF-PR;DEL09-PR;UOP01-DEL09-PR
552574;03/10/2023;terça-feira;07:37:00;PE;408;55,7;NAZARE DA MATA;Reação tardia ou ineficiente do condutor;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Sol;Simples;Reta;Sim;10;2;1;6;0;1;7;2;-7,779353;-35,238945;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
552575;03/10/2023;terça-feira;09:15:00;DF;20;1;BRASILIA;Avarias e/ou desgaste excessivo no pneu;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;3;0;2;0;1;0;2;1;-15,685814;-47,849838;SPRF-DF;DEL02-DF;UOP01-DEL02-DF
552576;03/10/2023;terça-feira;08:15:00;MT;163;832;SINOP;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;3;0;1;0;2;0;1;2;-11,88591343;-55,5015564;SPRF-MT;DEL06-MT;UOP02-DEL06-MT
552577;03/10/2023;terça-feira;07:40:00;SC;101;282,8;IMBITUBA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Rotatória;Sim;2;0;2;0;0;0;2;2;-28,21547461;-48,69998932;SPRF-SC;DEL02-SC;UOP03-DEL02-SC
552578;03/10/2023;terça-feira;09:10:00;ES;101;266,8;SERRA;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-20,190199;-40,26828891;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
552582;03/10/2023;terça-feira;09:30:00;SP;116;165;JACAREI;Reação tardia ou ineficiente do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;1;0;2;0;1;3;-23,29691791;-46,00798704;SPRF-SP;DEL02-SP;UOP01-DEL02-SP
552583;03/10/2023;terça-feira;09:40:00;DF;60;3,4;BRASILIA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;3;0;0;1;2;0;1;2;-15,890672;-48,088951;SPRF-DF;DEL03-DF;UOP01-DEL03-DF
552587;03/10/2023;terça-feira;09:00:00;SP;116;284;EMBU DAS ARTES;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Não;2;0;1;0;1;0;1;2;-23,69998;-46,867767;SPRF-SP;DEL04-SP;UOP01-DEL04-SP
552590;03/10/2023;terça-feira;10:30:00;RS;290;92;PORTO ALEGRE;Demais falhas na via;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-29,971916;-51,176838;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
552592;03/10/2023;terça-feira;10:30:00;MG;365;612;UBERLANDIA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-18,92793854;-48,19198317;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
552596;03/10/2023;terça-feira;11:00:00;RJ;101;328;RIO DE JANEIRO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Ponte                    ";Não;4;0;1;0;2;1;1;3;-22,87028692;-43,16579699;SPRF-RJ;DEL02-RJ;UOP01-DEL02-RJ
552597;03/10/2023;terça-feira;11:50:00;CE;116;18,9;ITAITINGA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;2;0;1;0;0;1;1;2;-3,90496605;-38,50518756;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
552599;03/10/2023;terça-feira;10:55:00;RO;364;347;JI-PARANA;Acessar a via sem observar a presença dos outros veículos;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-10,86070186;-61,9761549;SPRF-RO;DEL02-RO;UOP01-DEL02-RO
552601;03/10/2023;terça-feira;11:00:00;PE;101;86,9;JABOATAO DOS GUARARAPES;Acesso irregular;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Em Obras                 ";Não;3;0;1;0;1;1;1;2;-8,18470013;-34,96816895;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
552602;03/10/2023;terça-feira;11:45:00;MG;262;50,3;MANHUACU;Acessar a via sem observar a presença dos outros veículos;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-20,2428055;-42,13652397;SPRF-MG;DEL06-MG;UOP03-DEL06-MG
552606;03/10/2023;terça-feira;12:20:00;SP;116;210;GUARULHOS;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Aclive                   ";Não;1;0;1;0;0;0;1;1;-23,42870023;-46,41085991;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
552607;03/10/2023;terça-feira;13:00:00;SP;116;222;GUARULHOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,47093408;-46,51631097;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
552610;03/10/2023;terça-feira;13:20:00;RJ;116;209;SEROPEDICA;Condutor Dormindo;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-22,721238;-43,681105;SPRF-RJ;DEL01-RJ;UOP03-DEL01-RJ
552614;03/10/2023;terça-feira;12:00:00;MS;163;281,5;DOURADOS;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-22,13222947;-54,61222966;SPRF-MS;DEL04-MS;UOP01-DEL04-MS
552615;03/10/2023;terça-feira;12:00:00;PE;232;91;SAIRE;Transitar no Acostamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Declive;Reta                  ";Sim;2;0;0;1;1;0;1;2;-8,21834835;-35,66463196;SPRF-PE;DEL02-PE;UOP02-DEL02PE
