id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
573354;08/01/2024;segunda-feira;10:30:00;RJ;40;72;PETROPOLIS;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Curva;Não;3;0;1;0;2;0;1;3;-22,4585308;-43,21600514;SPRF-RJ;DEL01-RJ;UOP01-DEL01-RJ
573364;05/01/2024;sexta-feira;14:15:00;TO;153;724;FIGUEIROPOLIS;Condutor deixou de manter distância do veículo da frente;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;3;0;0;0;3;0;0;2;-12,15456392;-49,16381675;SPRF-TO;DEL01-TO;UOP02-DEL01-TO
573366;08/01/2024;segunda-feira;13:00:00;PR;116;113,9;CURITIBA;Demais falhas mecânicas ou elétricas;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Não;3;0;1;0;2;0;1;2;-25,54633;-49,29371774;SPRF-PR;DEL01-PR;UOP07-DEL01-PR
573370;08/01/2024;segunda-feira;13:15:00;RS;386;165;CARAZINHO;Velocidade Incompatível;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;1;0;3;0;1;4;-28,197134;-52,827736;SPRF-RS;DEL08-RS;UOP01-DEL08-RS
573376;08/01/2024;segunda-feira;12:45:00;SC;101;182,8;BIGUACU;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-27,39798985;-48,6303592;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
573388;08/01/2024;segunda-feira;13:50:00;PB;104;130,5;CAMPINA GRANDE;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-7,29013399;-35,89029705;SPRF-PB;DEL02-PB;UOP03-DEL02-PB
573400;08/01/2024;segunda-feira;11:30:00;MT;163;653;LUCAS DO RIO VERDE;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Não;7;0;1;0;5;1;1;3;-13,357991;-56,063093;SPRF-MT;DEL06-MT;UOP01-DEL06-MT
573405;08/01/2024;segunda-feira;16:05:00;MA;135;7;SAO LUIS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;"Declive;Reta";Sim;2;0;0;0;1;1;0;2;-2,63608835;-44,26848552;SPRF-MA;DEL01-MA;UOP01-DEL01-MA
573414;08/01/2024;segunda-feira;15:15:00;BA;116;12;VITORIA DA CONQUISTA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-14,8794;-40,871;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
573418;08/01/2024;segunda-feira;17:05:00;RS;158;321;SANTA MARIA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Declive;Curva";Sim;4;0;1;0;3;0;1;2;-29,69618923;-53,77768993;SPRF-RS;DEL09-RS;UOP01-DEL09-RS
573420;08/01/2024;segunda-feira;16:54:00;PR;277;153;PALMEIRA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;1;0;0;0;0;0;1;-25,3826;-49,8072;SPRF-PR;DEL03-PR;UOP03-DEL03-PR
573423;01/01/2024;segunda-feira;23:15:00;MG;365;497;PATROCINIO;Transitar na contramão;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Não;3;0;1;0;2;0;1;2;-18,93260407;-47,21402188;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
573424;08/01/2024;segunda-feira;11:20:00;MT;163;526;NOVA MUTUM;Problema na suspensão;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;1;0;1;0;0;0;1;1;-14;-56;SPRF-MT;DEL01-MT;UOP01-DEL01-MT
573425;08/01/2024;segunda-feira;18:00:00;DF;20;13;BRASILIA;Acumulo de água sobre o pavimento;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-15,638752;-47,749599;SPRF-DF;DEL02-DF;UOP01-DEL02-DF
573436;08/01/2024;segunda-feira;18:40:00;PE;101;83;JABOATAO DOS GUARARAPES;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;"Reta;Retorno Regulamentado";Sim;2;0;0;0;2;0;0;2;-8,175172;-34,942642;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
573441;08/01/2024;segunda-feira;07:20:00;PR;476;305;SAO MATEUS DO SUL;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;1;0;1;1;2;-26,008085;-50,606007;SPRF-PR;DEL02-PR;UOP03-DEL02-PR
573442;08/01/2024;segunda-feira;18:00:00;RJ;493;53;DUQUE DE CAXIAS;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-22,672089;-43,285053;SPRF-RJ;DEL01-RJ;UOP03-DEL01-RJ
573445;08/01/2024;segunda-feira;18:45:00;SC;470;59;BLUMENAU;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;3;0;2;0;1;0;2;2;-26,882812;-49,1548;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
573449;08/01/2024;segunda-feira;20:15:00;SP;116;75,3;APARECIDA;Suicídio (presumido);Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;1;0;0;1;0;0;2;-22,87521876;-45,26277018;SPRF-SP;DEL08-SP;UOP01-DEL08-SP
573451;08/01/2024;segunda-feira;19:25:00;RN;101;153;GOIANINHA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;3;0;1;0;2;0;1;3;-6,31748925;-35,18316143;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
573457;08/01/2024;segunda-feira;18:30:00;SC;101;118;ITAJAI;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-26,895859;-48,71903;SPRF-SC;DEL04-SC;UOP04-DEL04-SC
573462;08/01/2024;segunda-feira;17:30:00;MT;70;500;CUIABA;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Sem Vítimas;Anoitecer;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;0;0;1;1;0;2;-15,69269363;-56,02082318;SPRF-MT;DEL01-MT;UOP02-DEL01-MT
573470;08/01/2024;segunda-feira;21:15:00;RJ;116;175;SAO JOAO DE MERITI;Demais falhas mecânicas ou elétricas;Eventos atípicos;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-22,78923555;-43,37275272;SPRF-RJ;DEL06-RJ;UOP01-DEL06-RJ
573478;08/01/2024;segunda-feira;19:20:00;MG;365;418,5;PATOS DE MINAS;Acumulo de água sobre o pavimento;Colisão transversal;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Curva;Não;7;1;0;3;3;0;3;2;-18,68353;-46,57658;SPRF-MG;DEL10-MG;UOP01-DEL10-MG
573483;09/01/2024;terça-feira;02:52:00;GO;40;42,7;LUZIANIA;Condutor Dormindo;Colisão lateral sentido oposto;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;"Aclive;Curva";Não;5;1;0;3;1;0;3;2;-16,382882;-47,826516;SPRF-DF;DEL01-DF;UOP02-DEL01-DF
573484;09/01/2024;terça-feira;00:40:00;RS;392;159;CANGUCU;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-31,11765607;-52,91283703;SPRF-RS;DEL07-RS;UOP01-DEL07-RS
573493;09/01/2024;terça-feira;03:30:00;PE;232;174;BELO JARDIM;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Aclive;Reta";Não;1;0;1;0;0;0;1;1;-8,3397857;-36,37821402;SPRF-PE;DEL03-PE;UOP02-DEL03-PE
573494;09/01/2024;terça-feira;06:30:00;SP;116;218;GUARULHOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Não;2;0;0;1;1;0;1;2;-23,457972;-46,479927;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
573496;09/01/2024;terça-feira;06:10:00;PB;101;11,7;MAMANGUAPE;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Curva;Aclive;Em Obras";Não;1;0;1;0;0;0;1;1;-6,59461177;-35,14474869;SPRF-PB;DEL01-PB;UOP04-DEL01-PB
573511;09/01/2024;terça-feira;05:30:00;GO;452;160;ITUMBIARA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Aclive;Reta";Não;2;0;1;0;1;0;1;2;-18,30930595;-49,50609398;SPRF-GO;DEL03-GO;UOP02-DEL03-GO
573513;09/01/2024;terça-feira;06:55:00;BA;101;201;SAO FELIX;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Curva;Não;2;0;1;0;1;0;1;2;-12,59315137;-38,98821104;SPRF-BA;DEL01-BA;UOP03-DEL01-BA
573514;09/01/2024;terça-feira;04:40:00;MA;222;194;ITAPECURU MIRIM;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Reta;Não;6;0;5;1;0;0;6;2;-3,47080416;-44,27442103;SPRF-MA;DEL01-MA;UOP02-DEL01-MA
573516;08/01/2024;segunda-feira;20:30:00;MT;163;958;NOVA SANTA HELENA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Reta;Sim;2;0;0;0;2;0;0;2;-10,94791298;-55,21455004;SPRF-MT;DEL06-MT;UOP02-DEL06-MT
573519;09/01/2024;terça-feira;07:20:00;SP;116;95,6;PINDAMONHANGABA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-22,96514512;-45,43013094;SPRF-SP;DEL08-SP;UOP01-DEL08-SP
573523;09/01/2024;terça-feira;08:46:00;MG;381;486;BETIM;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;3;0;1;0;1;1;1;3;-19,95644414;-44,13611598;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
573533;09/01/2024;terça-feira;09:48:00;TO;153;315;GUARAI;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Aclive";Não;3;0;1;0;1;1;1;3;-8,66608611;-48,49739061;SPRF-TO;DEL02-TO;UOP02-DEL02-TO
573546;09/01/2024;terça-feira;07:35:00;RJ;101;237;SILVA JARDIM;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-22,61465396;-42,41257441;SPRF-RJ;DEL02-RJ;UOP03-DEL02-RJ
573548;08/01/2024;segunda-feira;04:00:00;BA;242;305;IBIQUERA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;"Declive;Reta";Não;1;1;0;0;0;0;0;1;-12,46480529;-40,93284793;SPRF-BA;DEL06-BA;UOP02-DEL06-BA
573549;09/01/2024;terça-feira;10:20:00;PR;369;470;CORBELIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;2;0;0;2;0;0;2;1;-24,583;-53,1677;SPRF-PR;DEL04-PR;UOP03-DEL04-PR
573553;09/01/2024;terça-feira;10:00:00;RS;470;329,8;TRIUNFO;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Declive";Não;1;0;1;0;0;0;1;1;-29,833622;-51,68580892;SPRF-RS;DEL04-RS;UOP02-DEL04-RS
573556;09/01/2024;terça-feira;11:00:00;BA;101;178;SAO GONCALO DOS CAMPOS;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Aclive;Reta";Não;4;0;1;0;3;0;1;4;-12,519078;-38,970829;SPRF-BA;DEL01-BA;UOP03-DEL01-BA
573557;09/01/2024;terça-feira;08:20:00;BA;349;940;CORRENTINA;Ausência de reação do condutor;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;1;0;0;1;0;0;2;-13,34775335;-44,63734466;SPRF-BA;DEL08-BA;UOP04-DEL08-BA
573559;09/01/2024;terça-feira;11:00:00;SP;381;25;BRAGANCA PAULISTA;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Aclive;Reta";Não;4;0;1;0;3;0;1;4;-23,02018004;-46,52966596;SPRF-SP;DEL03-SP;UOP02-DEL03-SP
573562;09/01/2024;terça-feira;11:30:00;CE;222;65,7;SAO GONCALO DO AMARANTE;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-3,67074776;-39,12494698;SPRF-CE;DEL01-CE;UOP03-DEL01-CE
573571;09/01/2024;terça-feira;12:30:00;MG;381;175,5;GOVERNADOR VALADARES;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;9;0;2;0;7;0;2;3;-19,00400926;-42,12942879;SPRF-MG;DEL06-MG;UOP01-DEL06-MG
573572;09/01/2024;terça-feira;10:30:00;RO;435;107;COLORADO DO OESTE;Condutor deixou de manter distância do veículo da frente;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Simples;"Reta;Ponte";Não;4;2;0;2;0;0;2;2;-13,19112095;-60,669045;SPRF-RO;DEL04-RO;UOP02-DEL04-RO
573575;09/01/2024;terça-feira;11:00:00;RJ;493;52;DUQUE DE CAXIAS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;5;0;3;0;2;0;3;3;-22,66882828;-43,31325531;SPRF-RJ;DEL01-RJ;UOP03-DEL01-RJ
573585;09/01/2024;terça-feira;12:54:00;MT;364;270,6;JACIARA;Mal súbito do condutor;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Sol;Simples;Reta;Sim;4;1;0;1;2;0;1;3;-15,9689785;-54,94463002;SPRF-MT;DEL05-MT;UOP02-DEL05-MT
573588;09/01/2024;terça-feira;13:55:00;PR;116;201,3;RIO NEGRO;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;"Aclive;Reta";Não;3;1;0;0;1;1;0;3;-26,0574904;-49,7263052;SPRF-SC;DEL06-SC;UOP01-DEL06-SC
573597;09/01/2024;terça-feira;13:20:00;PA;163;617;TRAIRAO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;1;0;1;0;0;0;1;1;-4,73795095;-56,05091106;SPRF-PA;DEL05-PA;UOP02-DEL05-PA
573603;09/01/2024;terça-feira;14:50:00;MG;153;56,3;MONTE ALEGRE DE MINAS;Estacionar ou parar em local proibido;Colisão traseira;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Dupla;"Curva;Em Obras";Não;2;1;0;0;1;0;0;2;-18,86514031;-49,06925029;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
573607;09/01/2024;terça-feira;15:18:00;MS;267;146,5;NOVA ANDRADINA;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;5;3;0;1;0;1;1;3;-21,65659582;-53,4462169;SPRF-MS;DEL02-MS;UOP03-DEL02-MS
573618;09/01/2024;terça-feira;17:15:00;SP;116;106,1;TAUBATE;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-23,01250593;-45,52256005;SPRF-SP;DEL02-SP;UOP02-DEL02-SP
573626;09/01/2024;terça-feira;15:30:00;BA;324;404;NOVA FATIMA;Condutor deixou de manter distância do veículo da frente;Engavetamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;5;0;0;0;4;1;0;3;-11,60427899;-39,6312174;SPRF-BA;DEL04-BA;UOP02-DEL04-BA
573627;09/01/2024;terça-feira;18:15:00;SC;470;47,4;BLUMENAU;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;"Reta;Em Obras;Ponte";Sim;2;0;1;0;1;0;1;2;-26,864044;-49,046516;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
573630;09/01/2024;terça-feira;16:40:00;MT;163;114,4;RONDONOPOLIS;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;"Declive;Reta";Não;2;0;1;0;1;0;1;2;-16,54595325;-54,67086252;SPRF-MT;DEL02-MT;UOP01-DEL02-MT
573634;09/01/2024;terça-feira;19:10:00;MT;70;86,5;GENERAL CARNEIRO;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;2;0;1;1;0;0;2;1;-15,62175737;-52,85223412;SPRF-MT;DEL07-MT;UOP01-DEL07-MT
573637;09/01/2024;terça-feira;18:20:00;SC;101;215;PALHOCA;Acessar a via sem observar a presença dos outros veículos;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Sim;3;0;1;0;1;1;1;3;-27,65184843;-48,67604941;SPRF-SC;DEL01-SC;UOP02-DEL01-SC
573643;09/01/2024;terça-feira;19:50:00;PB;101;110;ALHANDRA;Suicídio (presumido);Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Não;3;1;0;0;1;1;0;2;-7,35255626;-34,94940909;SPRF-PB;DEL01-PB;UOP02-DEL01-PB
573644;09/01/2024;terça-feira;19:45:00;SP;153;119,9;UBARANA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Reta;Rotatória";Sim;2;0;0;1;1;0;1;2;-21,16208007;-49,71112986;SPRF-SP;DEL09-SP;UOP01-DEL09-SP
573645;09/01/2024;terça-feira;19:30:00;PR;376;663;GUARATUBA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-25,85276631;-48,97556799;SPRF-PR;DEL01-PR;UOP04-DEL01-PR
573646;09/01/2024;terça-feira;19:15:00;MG;262;377;JUATUBA;Problema com o freio;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Curva;Declive";Sim;3;0;0;1;2;0;1;3;-19,95769344;-44,35590072;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
573648;09/01/2024;terça-feira;19:50:00;MS;463;108;PONTA PORA;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;0;1;1;2;-22,5856609;-55,68094093;SPRF-MS;DEL04-MS;UOP03-DEL04-MS
573650;09/01/2024;terça-feira;18:40:00;RJ;40;53;PETROPOLIS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Garoa/Chuvisco;Simples;Reta;Não;3;0;2;0;1;0;2;2;-22,34399896;-43,13243691;SPRF-RJ;DEL05-RJ;UOP02-DEL05-RJ
573657;09/01/2024;terça-feira;16:30:00;PR;277;233;FERNANDES PINHEIRO;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-25,46474006;-50,57376981;SPRF-PR;DEL08-PR;UOP02-DEL08-PR
573658;09/01/2024;terça-feira;20:00:00;BA;101;857;TEIXEIRA DE FREITAS;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Aclive;Reta";Não;2;0;0;1;1;0;1;2;-17,57759187;-39,73659523;SPRF-BA;DEL09-BA;UOP02-DEL09-BA
573661;09/01/2024;terça-feira;21:30:00;AL;101;141;SAO MIGUEL DOS CAMPOS;Velocidade Incompatível;Colisão lateral mesmo sentido;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;0;0;2;0;0;2;-9,833217;-36,130977;SPRF-AL;DEL02-AL;UOP01-DEL02-AL
573664;09/01/2024;terça-feira;21:40:00;MT;364;312;JACIARA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;24;0;19;0;5;0;19;2;-15,81254719;-55,25660503;SPRF-MT;DEL05-MT;UOP02-DEL05-MT
573667;10/01/2024;quarta-feira;00:20:00;PR;376;508,1;PONTA GROSSA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Reta;Aclive";Não;2;0;0;1;1;0;1;2;-25,204134;-50,06885737;SPRF-PR;DEL03-PR;UOP04-DEL03-PR
573668;09/01/2024;terça-feira;22:00:00;AL;423;2,2;OURO BRANCO;Condutor Dormindo;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;1;-9,13695648;-37,30600398;SPRF-AL;DEL03-AL;UOP02-DEL03-AL
573669;09/01/2024;terça-feira;12:50:00;SC;282;483;FAXINAL DOS GUEDES;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-26,864898;-52,212811;SPRF-SC;DEL07-SC;UOP01-DEL07-SC
573672;09/01/2024;terça-feira;23:00:00;GO;80;3;PADRE BERNARDO;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Curva;Interseção de Vias";Não;2;0;2;0;0;0;2;1;-15,50163599;-48,2160759;SPRF-DF;DEL03-DF;UOP02-DEL03-DF
573675;09/01/2024;terça-feira;21:20:00;PI;230;195;OEIRAS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;0;1;1;2;-7,002869;-42,116242;SPRF-PI;DEL04-PI;UOP01-DEL04-PI
573678;10/01/2024;quarta-feira;03:10:00;PB;101;42,2;MAMANGUAPE;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;1;0;0;0;0;0;1;-6,85879418;-35,13429236;SPRF-PB;DEL01-PB;UOP04-DEL01-PB
573679;10/01/2024;quarta-feira;00:20:00;SC;116;308;CAPAO ALTO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;"Aclive;Curva";Não;1;0;1;0;0;0;1;1;-28,19824113;-50,75066799;SPRF-SC;DEL05-SC;UOP02-DEL05-SC
573682;10/01/2024;quarta-feira;02:00:00;RS;116;332;BARRA DO RIBEIRO;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-30,39620212;-51,44091884;SPRF-RS;DEL02-RS;UOP02-DEL02-RS
573683;10/01/2024;quarta-feira;05:00:00;CE;20;389;CAUCAIA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Vento;Simples;Reta;Não;4;0;0;2;2;0;2;2;-3,86034807;-38,79324995;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
573684;10/01/2024;quarta-feira;04:40:00;MG;381;417,2;CAETE;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-19,75815121;-43,63601756;SPRF-MG;DEL01-MG;UOP01-DEL01-MG
573685;10/01/2024;quarta-feira;02:30:00;MT;163;997;TERRA NOVA DO NORTE;Ingestão de álcool pelo condutor;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;1;0;0;0;1;0;0;1;-10,63575696;-55,13301514;SPRF-MT;DEL06-MT;UOP03-DEL06-MT
573694;10/01/2024;quarta-feira;06:45:00;RJ;116;184;NOVA IGUACU;Demais falhas mecânicas ou elétricas;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;0;1;1;2;-22,74647215;-43,44594311;SPRF-RJ;DEL06-RJ;UOP01-DEL06-RJ
573695;10/01/2024;quarta-feira;05:50:00;MG;50;155;UBERABA;Acumulo de água sobre o pavimento;Saída de leito carroçável;Com Vítimas Fatais;Amanhecer;Crescente;Chuva;Dupla;"Declive;Reta";Não;9;2;0;0;7;0;0;5;-19,60825703;-48,02198508;SPRF-MG;DEL13-MG;UOP01-DEL13-MG
573697;10/01/2024;quarta-feira;06:00:00;SP;116;276;EMBU DAS ARTES;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Declive";Não;3;0;2;0;1;0;2;2;-23,62643913;-46,81720734;SPRF-SP;DEL04-SP;UOP01-DEL04-SP
